YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201705,115287,692127,1,2,"WSW","CARLSBAD",32.4089,-104.2617,3224534,10415702
201705,115287,692128,1,2,"WSW","GLADIOLA",33.2389,-103.202,3314334,10312120
201705,115287,692129,1,3,"S","CARLSBAD",32.3766,-104.23,3222596,10413800
201705,115287,692195,1,20,"S","MALJAMAR",32.5605,-103.75,3233630,10345000
201705,115291,692198,1,0,"N","BIG LAKE",31.2,-101.47,3112000,10128200
201705,115293,692204,1,1.08,"NE","(MAF) MIDLAND INTL",31.9425,-102.1889,3156550,10211334
201705,115293,692205,1,3,"W","WARFIELD",31.92,-102.2812,3155200,10216872
201705,115293,692206,1,0,"N","MIDLAND",32,-102.08,3200,1024800
201705,115293,692207,1,4.29,"W","MIDLAND",32.0069,-102.1528,32414,1029168
201705,115293,692208,1,4.23,"WSW","MIDLAND",31.979,-102.1479,3158740,1028874
201705,115293,692209,1,2.61,"WNW","GREENWOOD",32.0121,-101.9622,32726,10157732
201705,115293,692210,1,4.79,"W","MIDLAND",32.0041,-102.1617,32246,1029702
201705,115810,696145,1,.64,"N","PERSONVILLE",31.5093,-96.3307,3130558,9619842
201705,115810,696148,1,3.8,"ENE","NEW SALEM",31.34,-96.02,3120400,961200
201705,115810,696151,1,.93,"SSE","SHIRLEY",33.0582,-95.6722,333492,9540332
201705,115812,696005,1,10.23,"WNW","VAITOGI",-14.3252,-170.8319,-1419512,17049914
201705,115812,696005,2,3.68,"NE","PAGO PAGO",-14.2603,-170.5634,-1415618,17033804
201705,115865,696321,1,.6,"E","TERLINGUA",29.33,-103.59,2919800,10335400
201705,115865,696326,1,0,"N","FT DAVIS",30.58,-103.88,3034800,10352800
201705,115872,696354,1,0,"N","LAJITAS",29.28,-103.78,2916800,10346800
201705,115878,696371,1,2,"NNE","COLLINSVILLE",36.3967,-95.8162,3623802,9548972
201705,115878,696371,2,2.5,"NE","COLLINSVILLE",36.3956,-95.7982,3623736,9547892
201705,115878,696371,3,3.9,"NNE","COLLINSVILLE",36.4222,-95.8032,3625332,9548192
201705,115878,696371,4,3.81,"NNE","COLLINSVILLE",36.422,-95.8071,3625320,9548426
201705,115878,696375,1,1.3,"ENE","TURLEY",36.2572,-95.9484,3615432,9556904
201705,115878,696375,2,2.2,"NE","TURLEY",36.2725,-95.9421,3616350,9556526
201705,115878,696375,3,2.9,"ENE","SPERRY",36.3161,-95.9519,3618966,9557114
201705,115878,696375,4,1.3,"ENE","SPERRY",36.3072,-95.9784,3618432,9558704
201705,115878,696378,1,2.7,"NW","(TUL)TULSA INTL ARPT",36.2276,-95.9143,3613656,9554858
201705,115878,696378,2,1.8,"WNW","(TUL)TULSA INTL ARPT",36.21,-95.9098,3612600,9554588
201705,115878,696378,3,3,"SSE","OWASSO",36.2299,-95.8294,3613794,9549764
201705,115878,696378,4,.7,"S","OWASSO",36.2599,-95.85,3615594,9551000
201705,115878,696382,1,6.8,"WNW","NORTH MIAMI",36.9577,-94.9938,3657462,9459628
201705,115878,696382,2,3.1,"WSW","MIAMI",36.8628,-94.9318,3651768,9455908
201705,115878,696382,3,1.8,"SE","MIAMI",36.8616,-94.857,3651696,9451420
201705,115878,696382,4,4.6,"WNW","NORTH MIAMI",36.9455,-94.957,3656730,9457420
201705,115878,696384,1,2.7,"NNE","LINCOLNVILLE",36.9661,-94.7313,3657966,9443878
201705,115878,696384,2,1.4,"ENE","OTTAWA",36.8578,-94.7766,3651468,9446596
201705,115878,696384,3,3.3,"NNE","WYANDOTTE",36.8441,-94.7072,3650646,9442432
201705,115878,696384,4,3,"NE","LINCOLNVILLE",36.9607,-94.7116,3657642,9442696
201705,115878,696388,1,0,"N","WATTS",36.12,-94.57,367200,9434200
201705,115878,696388,2,2.1,"N","WATTS",36.1504,-94.57,369024,9434200
201705,115878,696388,3,2.2,"NW","WATTS",36.1425,-94.5979,368550,9435874
201705,116309,702715,1,.66,"W","PRATTVILLE JCT",32.4708,-86.3612,3228248,8621672
201705,116309,702715,2,.83,"NNE","MAN",32.5105,-86.2632,3230630,8615792
201705,116309,702715,3,2.31,"WSW","WARE",32.4343,-86.085,3226058,865100
201705,116309,702715,4,2.14,"WNW","CLAUD",32.5897,-86.115,3235382,866900
201705,116309,702715,5,2.12,"NE","ROBINSON SPGS",32.5435,-86.3567,3232610,8621402
201705,116309,702716,1,.69,"N","TALLASSEE",32.54,-85.9,3232400,8554000
201705,116310,699297,1,.85,"SE","OLD FORGE",43.71,-74.97,4342600,7458200
201705,116310,699298,1,.69,"S","RUSSIA",43.26,-75.08,4315600,754800
201705,116310,699299,1,.34,"E","SPECULATOR",43.4992,-74.3634,4329952,7421804
201705,116310,699300,1,1.5,"SE","CHARLOTTEVILLE",42.5372,-74.6463,4232232,7438778
201705,116310,699301,1,1.01,"E","CARLISLE",42.75,-74.43,4245000,7425800
201705,116310,699302,1,.51,"W","JEFFERSON",42.48,-74.61,4228800,7436600
201705,116310,699303,1,0,"N","GLOVERSVILLE",43.05,-74.35,433000,7421000
201705,116310,699304,1,2.45,"SW","CHARLESTON FOUR CRNE",42.78,-74.44,4246800,7426400
201705,116310,699305,1,1.23,"NW","GLEN",42.89,-74.35,4253400,7421000
201705,116310,699307,1,1.01,"E","FONDA",42.95,-74.38,4257000,7422800
201705,116310,699308,1,.69,"S","SOUTH AMSTERDAM",42.91,-74.2,4254600,7412000
201705,116310,699309,1,0,"N","CHARLTON",42.93,-73.97,4255800,7358200
201705,116310,699310,1,.51,"W","MALTA",42.97,-73.79,4258200,7347400
201705,116310,699311,1,1.02,"E","MIDDLEBURG",42.6,-74.33,4236000,7419800
201705,116310,699312,1,2.31,"SSW","MILLS CORNERS",43.04,-74.14,432400,748400
201705,116310,699313,1,.86,"NE","BERNE",42.63,-74.12,4237800,747200
201705,116310,699314,1,.51,"E","BERNE",42.62,-74.12,4237200,747200
201705,116310,699315,1,0,"N","CAMBRIDGE",43.03,-73.38,431800,7322800
201705,116310,699318,1,.51,"W","COILA",43.03,-73.41,431800,7324600
201705,116310,699319,1,1.24,"S","CAMBRIDGE",43.0121,-73.3821,43726,7322926
201705,116310,699320,1,1.51,"W","NORTH ARGYLE",43.27,-73.51,4316200,7330600
201705,116310,699321,1,.09,"SW","SOUTH HUDSON FALLS",43.2793,-73.5815,4316758,7334890
201705,116310,699322,1,1.47,"NNW","OAK HILL",43,-73.44,4300,7326400
201705,116310,699323,1,.69,"N","WEST CAMBRIDGE",42.99,-73.48,4259400,7328800
201705,116310,699324,1,.86,"NW","NORTH BETHLEHEM",42.68,-73.86,4240800,7351600
201705,116310,699325,1,1.02,"E","MIDDLEBURG",42.6,-74.33,4236000,7419800
201705,116310,699326,1,0,"N","CAMBRIDGE",43.03,-73.38,431800,7322800
201705,116310,699327,1,0,"N","SCHENECTADY ARPT",42.85,-73.93,4251000,7355800
201705,116310,699328,1,.86,"NE","VALLEY FALLS",42.91,-73.56,4254600,7333600
201705,116310,699329,1,.86,"NW","EAST GRAFTON",42.78,-73.43,4246800,7325800
201705,116310,699330,1,1.47,"NNW","CENTER WHITE CREEK",42.99,-73.39,4259400,7323400
201705,116310,699331,1,2.13,"ESE","CAMBRIDGE CHAPIN ARP",43.04,-73.33,432400,7319800
201705,116310,699332,1,1.31,"N","CENTER WHITE CREEK",42.9889,-73.3826,4259334,7322956
201705,116310,699333,1,.85,"SE","HARTFORD",43.36,-73.39,4321600,7323400
201705,116310,699334,1,3.67,"NE","SHUSHAN",43.13,-73.29,437800,7317400
201705,116311,702466,1,.69,"S","GOSPORT",39.34,-86.67,3920400,8640200
201705,116311,702488,1,.69,"S","PARAGON",39.39,-86.57,3923400,8634200
201705,116311,702511,1,1.48,"NNW","SOUTHWOOD",39.42,-87.41,3925200,8724600
201705,116311,702513,1,.69,"S","BELT JCT",39.41,-87.38,3924600,8722800
201705,116311,702516,1,.69,"N","ELLETTSVILLE",39.24,-86.62,3914400,8637200
201705,116311,702517,1,0,"N","ELLETTSVILLE",39.23,-86.62,3913800,8637200
201705,116311,702518,1,1.38,"S","CENTER VLY",39.61,-86.48,3936600,8628800
201705,116311,702519,1,.87,"SE","MARTINSVILLE",39.42,-86.42,3925200,8625200
201705,116311,702520,1,1.48,"SSW","CLEAR CREEK",39.1,-86.54,396000,8632400
201705,116311,702523,1,0,"N","EDINBURG",39.35,-85.97,3921000,8558200
201705,116311,702524,1,2.07,"N","BOGGSTOWN",39.6,-85.92,3936000,8555200
201705,116311,702525,1,2.14,"SSE","MARION",39.55,-85.74,3933000,8544400
201705,116311,702527,1,1.06,"W","GWYNNEVILLE",39.67,-85.67,3940200,8540200
201705,116311,702533,1,1.38,"S","GREENSBURG",39.31,-85.48,3918600,8528800
201705,116312,703193,1,5.06,"W","THORNTOWN",40.134,-86.6956,408040,8641736
201705,116312,703193,2,4.98,"W","THORNTOWN",40.1338,-86.6941,408028,8641646
201705,116312,703268,1,1.31,"WSW","FOREST",40.3602,-86.3514,4021612,8621084
201705,116312,703268,2,.35,"NNW","FOREST",40.3749,-86.3318,4022494,8619908
201705,116312,704448,1,.51,"ESE","INDIAN HGTS",40.4277,-86.1207,4025662,867242
201705,116312,704448,2,.65,"ESE","INDIAN HGTS",40.4277,-86.1181,4025662,867086
201705,116312,704448,3,.64,"ESE","INDIAN HGTS",40.4253,-86.1196,4025518,867176
201705,116312,704448,4,.53,"ESE","INDIAN HGTS",40.4258,-86.1214,4025548,867284
201705,116313,702868,1,0,"N","WEST LEBANON",40.27,-87.38,4016200,8722800
201705,116313,702871,1,0,"N","MARSHFIELD",40.25,-87.45,4015000,8727000
201705,116313,702873,1,.87,"NE","WILLIAMSPORT",40.29,-87.29,4017400,8717400
201705,116313,702877,1,1.83,"ESE","STONEBLUFF",40.157,-87.2198,409420,8713188
201705,116313,702898,1,0,"N","MARSHFIELD",40.25,-87.45,4015000,8727000
201705,116313,702900,1,2.64,"W","ELMDALE",40.13,-87.07,407800,874200
201705,116313,702902,1,2.11,"E","MELLOTT",40.17,-87.11,4010200,876600
201705,116313,702906,1,1.74,"SE","ELMDALE",40.11,-87,406600,8700
201705,116313,702920,1,.69,"N","CRAWFORDSVILLE",40.04,-86.9,402400,8654000
201705,116313,702943,1,3.49,"N","CRAWFORDSVILLE",40.08,-86.91,404800,8654600
201705,116313,703168,1,1.48,"NNW","PITTSBORO",39.89,-86.48,3953400,8628800
201705,116313,703169,1,2.11,"NE","PITTSBORO",39.89,-86.44,3953400,8626400
201705,116314,703178,1,1.74,"WSW","NEW PALESTINE",39.71,-85.91,3942600,8554600
201705,116314,703180,1,3.37,"NE","PLEASANT VIEW",39.7,-85.88,3942000,8552800
201705,116314,703181,1,2.13,"W","FOUNTAINTOWN",39.7,-85.82,3942000,8549200
201705,116316,699405,1,0,"N","LKFRNT ARPT NEW",30.05,-90.03,303000,901800
201705,116316,699406,1,7.5,"ESE","BAYOU LABRANCH STATION (LABL1)",29.9933,-90.2632,2959598,9015792
201705,116316,699407,1,0,"N","PILOTS STATION (PSTL1)",28.93,-89.41,2855800,8924600
201705,116316,699408,1,0,"N","MAIN PASS 140 AWOS (KMIS)",29.3,-88.84,2918000,8850400
201705,116316,699409,1,0,"N","MAIN PASS 289 AWOS (KVKY)",29.25,-88.44,2915000,8826400
201705,116316,699410,1,0,"N","LKFRNT ARPT NEW",30.05,-90.03,303000,901800
201705,116316,699411,1,0,"N","SHIP SHOAL OIL PLATFORM (KSPR)",28.6,-91.2,2836000,9112000
201705,116316,699415,1,1.15,"NW","PORT FOURCHON STATION (PTFL1)",29.123,-90.202,297380,9012120
201705,116316,699439,1,0,"N","SHIP SHOAL OIL PLATFORM (KSPR)",28.6,-91.2,2836000,9112000
201705,116316,699440,1,0,"N","GRAND ISLE STATION (GISL1)",29.26,-89.96,2915600,8957600
201705,116316,699441,1,18.35,"SE","PORT FOURCHON STATION (PTFL1)",28.89,-90.02,2853400,901200
201705,116316,699444,1,11.04,"S","GRAND ISLE STATION (GISL1)",29.101,-89.978,296060,8958680
201705,116316,699446,1,0,"N","SOUTH TIMBALIER STATION (SPLL1)",28.87,-90.48,2852200,9028800
201705,116316,699447,1,0,"N","PILOTS STATION (PSTL1)",28.93,-89.41,2855800,8924600
201705,116316,699448,1,0,"N","PILOTS STATION (PSTL1)",28.93,-89.41,2855800,8924600
201705,116316,699450,1,0,"N","MAIN PASS 140 AWOS (KMIS)",29.3,-88.84,2918000,8850400
201705,116316,699452,1,0,"N","MISSISSIPPI CANYON OIL PLATFORM 311A (KMDJ)",28.64,-89.79,2838400,8947400
201705,116316,699453,1,0,"N","MAIN PASS 289 AWOS (KVKY)",29.25,-88.44,2915000,8826400
201705,116316,699454,1,0,"N","PILOTS STATION (PSTL1)",28.93,-89.41,2855800,8924600
201705,116316,699456,1,0,"N","LUKE OFFSHORE TEST SITE STATION (42040)",29.21,-88.21,2912600,8812600
201705,116316,699457,1,0,"N","MAIN PASS 289 AWOS (KVKY)",29.25,-88.44,2915000,8826400
201705,116316,699459,1,0,"N","LUKE OFFSHORE TEST SITE STATION (42040)",29.21,-88.21,2912600,8812600
201705,116317,699375,1,2.78,"ENE","GRAND ISLE",29.27,-89.96,2916200,8957600
201705,116317,699376,1,.44,"NW","BROADMOOR",30.4544,-91.1353,3027264,918118
201705,116317,699377,1,1.51,"SSE","HOUMA",29.58,-90.71,2934800,9042600
201705,116317,699378,1,.69,"S","RACELAND",29.72,-90.6,2943200,9036000
201705,116317,699379,1,1.08,"SSW","LACOMBE",30.3068,-89.9396,3018408,8956376
201705,116317,699381,1,8.21,"ESE","MONTEGUT",29.4172,-90.4477,2925032,9026862
201705,116317,699383,1,.92,"NW","PORT FOURCHON",29.11,-90.21,296600,9012600
201705,116317,699386,1,.68,"SE","DULAC",29.3732,-90.7119,2922392,9042714
201705,116317,699389,1,2.57,"NNE","BONFOUCA",30.3017,-89.8275,3018102,8949650
201705,116317,699394,1,1.03,"S","ST JOE",30.3351,-89.7499,3020106,8944994
201705,116317,699397,1,4.98,"NNE","PORT FOURCHON",29.17,-90.18,2910200,9010800
201705,116317,699400,1,0,"N","DULAC",29.38,-90.72,2922800,9043200
201705,116318,699423,1,.91,"SW","HAMPTONVILLE",36.0913,-80.7823,365478,8046938
201705,116318,699423,2,.69,"N","HAMPTONVILLE",36.11,-80.77,366600,8046200
201705,116318,699424,1,2.17,"SW","LAWSONVILLE",36.46,-80.28,3627600,8016800
201705,116883,702737,1,4.48,"W","BEAVER",36.81,-100.6,3648600,10036000
201705,116883,702738,1,.88,"NW","FORGAN",36.91,-100.54,3654600,10032400
201705,116883,702739,1,.88,"NE","FORGAN",36.91,-100.52,3654600,10031200
201705,116883,702740,1,.88,"NW","FORGAN",36.91,-100.54,3654600,10032400
201705,116883,702741,1,11.18,"SE","ADAMS",36.62,-100.96,3637200,10057600
201705,116883,702742,1,1.49,"NNW","BRYANS CORNER",36.64,-100.83,3638400,10049800
201705,116883,702743,1,.88,"NW","FORGAN",36.91,-100.54,3654600,10032400
201705,116883,702744,1,0,"N","TURPIN",36.87,-100.88,3652200,10052800
201705,116884,702745,1,.56,"E","WHITE DEER",35.43,-101.17,3525800,10110200
201705,116884,702746,1,10.89,"NNE","SPEARMAN",36.35,-101.14,3621000,1018400
201705,116884,702746,2,10.97,"NNE","SPEARMAN",36.351,-101.139,3621060,1018340
201705,116884,702747,1,4.48,"SSE","HOWARDWICK",35.01,-100.89,35600,10053400
201705,116884,702748,1,4.48,"SSE","HOWARDWICK",35.01,-100.89,35600,10053400
201705,116884,702749,1,.89,"NE","HOWARDWICK",35.08,-100.91,354800,10054600
201705,116884,702750,1,2.99,"SSW","MC LEAN",35.19,-100.62,3511400,10037200
201705,116884,702751,1,10.74,"ESE","JERICHO",35.12,-100.74,357200,10044400
201705,116884,702752,1,11.09,"ENE","HOWARDWICK",35.11,-100.73,356600,10043800
201705,116884,702753,1,2.99,"SSW","MC LEAN",35.19,-100.62,3511400,10037200
201705,116884,702754,1,2.99,"SSW","MC LEAN",35.19,-100.62,3511400,10037200
201705,116884,702755,1,0,"N","MC LEAN",35.23,-100.6,3513800,10036000
201705,116884,702756,1,15.27,"E","JERICHO",35.16,-100.65,359600,10039000
201705,116884,702756,2,15.43,"E","JERICHO",35.18,-100.647,3510800,10038820
201705,116884,702757,1,2.82,"SSW","MC LEAN",35.19,-100.61,3511400,10036600
201705,116884,702758,1,1.69,"E","MC LEAN",35.23,-100.57,3513800,10034200
201705,116884,702759,1,5.83,"ENE","QUAIL",34.9,-100.35,3454000,10021000
201705,116884,702760,1,.57,"E","WELLINGTON",34.85,-100.21,3451000,10012600
201705,116884,702761,1,6.44,"NNW","LELA",35.31,-100.38,3518600,10022800
201705,116884,702761,2,6.5,"NNW","LELA",35.311,-100.379,3518660,10022740
201705,116884,702762,1,0,"N","LUTIE",35.02,-100.23,351200,10013800
201705,116884,702763,1,4.83,"NW","TWITTY",35.37,-100.29,3522200,10017400
201705,116884,702763,2,5.01,"NW","KELTON",35.46,-100.17,3527600,10010200
201705,116884,702764,1,6.03,"ENE","QUAIL",34.91,-100.35,3454600,10021000
201705,116884,702765,1,.89,"SE","LUTIE",35.01,-100.22,35600,10013200
201705,116884,702766,1,6.2,"SSE","MOBEETIE",35.44,-100.38,3526400,10022800
201705,116884,702767,1,.89,"SW","WHEELER",35.44,-100.28,3526400,10016800
201705,116884,702768,1,3.24,"SSE","WHEELER",35.41,-100.24,3524600,10014400
201705,116884,702769,1,7.92,"E","LUTIE",35.02,-100.09,351200,1005400
201705,116884,702770,1,10.19,"E","LUTIE",35.02,-100.05,351200,1003000
201705,116884,702770,2,10.47,"E","LUTIE",35.021,-100.045,351260,1002700
201705,116884,702771,1,3.95,"NW","KELTON",35.44,-100.17,3526400,10010200
201705,116884,702772,1,10.19,"E","LUTIE",35.02,-100.05,351200,1003000
201705,116884,702772,2,12.45,"E","LUTIE",35.02,-100.01,351200,100600
201705,116884,702773,1,3.96,"ESE","ALLISON",35.57,-100.04,3534200,1002400
201705,116884,702774,1,4.3,"NNW","WELLINGTON",34.91,-100.24,3454600,10014400
201705,116884,702775,1,7.93,"W","LELA",35.23,-100.49,3513800,10029400
201705,116884,702775,2,7.88,"W","LELA",35.2301,-100.489,3513806,10029340
201705,116886,702778,1,.89,"SW","CANADIAN",35.89,-100.39,3553400,10023400
201705,116886,702779,1,.69,"N","CANADIAN",35.91,-100.38,3554600,10022800
201705,116886,702780,1,.69,"N","CANADIAN",35.91,-100.38,3554600,10022800
201705,116886,702781,1,0,"N","CANADIAN",35.9,-100.38,3554000,10022800
201705,116886,702782,1,.56,"E","CANADIAN",35.9,-100.37,3554000,10022200
201705,116887,702783,1,5.46,"SW","YELLOW CREEK",35.367,-83.952,3522020,8357120
201705,116887,702783,2,1.3,"E","FONTANA VLG",35.431,-83.807,3525860,8348420
201705,116887,702785,1,8.45,"W","BRINDLETOWN",35.62,-81.97,3537200,8158200
201705,116887,702786,1,14.33,"WSW","BRINDLETOWN",35.56,-82.06,3533600,823600
201705,116887,702791,1,2.62,"SE","GRIFFITH",35.146,-80.844,358760,8050640
201705,116887,702791,2,.89,"WSW","OAKHURST",35.196,-80.795,3511760,8047700
201705,116887,702792,1,0,"N","AMITY HILL",35.7,-80.78,3542000,8046800
201705,116887,702815,1,7.16,"SW","ALTON",34.819,-80.632,3449140,8037920
201705,116887,702815,2,1.9,"NW","ALTON",34.902,-80.55,3454120,8033000
201705,116887,703176,1,2.67,"NNW","SHINNVILLE",35.707,-80.834,3542420,8050040
201705,116887,703176,2,3,"WNW","AMITY HILL",35.722,-80.826,3543320,8049560
201705,116887,703177,1,3.4,"NNW","ELMWOOD",35.798,-80.783,3547880,8046980
201705,116887,703177,2,.86,"SW","COOL SPG",35.84,-80.759,3550400,8045540
201705,116887,703192,1,4.23,"NNW","CANA",36.023,-80.618,361380,8037080
201705,116887,703192,2,4.95,"WNW","FARMINGTON",36.049,-80.611,362940,8036660
201705,116887,703419,1,3.57,"ESE","NEBO",35.694,-81.875,3541640,8152500
201705,116887,703419,2,3.8,"ESE","NEBO",35.696,-81.869,3541760,8152140
201705,116887,703419,3,3.81,"ESE","NEBO",35.704,-81.865,3542240,8151900
201705,116887,703419,4,3.54,"ESE","NEBO",35.707,-81.869,3542420,8152140
201705,116887,704506,1,.56,"NNE","PATTERSON",36.007,-81.565,36420,8133900
201705,116887,704506,2,.18,"NE","PATTERSON",36.002,-81.568,36120,8134080
201705,116887,704506,3,.77,"SE","PATTERSON",35.991,-81.562,3559460,8133720
201705,116887,704506,4,.99,"ESE","PATTERSON",35.994,-81.554,3559640,8133240
201705,116892,702825,1,2.32,"NNW","PANORAMA PARK",41.58,-90.49,4134800,9029400
201705,116892,702826,1,.69,"S","MT PLEASANT",40.96,-91.55,4057600,9133000
201705,116892,702827,1,.86,"SW","DYERSVILLE",42.47,-91.13,4228200,917800
201705,116892,702833,1,.87,"SE","MT UNION",41.06,-91.39,413600,9123400
201705,116892,702835,1,.52,"E","GRANDVIEW",41.28,-91.19,4116800,9111400
201705,116892,702837,1,2.14,"NNE","MUSCATINE",41.45,-91.04,4127000,912400
201705,116892,702838,1,2.95,"NNE","MUSCATINE",41.46,-91.03,4127600,911800
201705,116892,702840,1,2.49,"SW","STOCKTON",41.56,-90.91,4133600,9054600
201705,116892,702842,1,1.38,"S","DIXON",41.73,-90.78,4143800,9046800
201705,116892,702846,1,0,"N","NORTH ENGLISH",41.52,-92.08,4131200,924800
201705,116892,702851,1,.69,"S","BATAVIA",40.99,-92.17,4059400,9210200
201705,116892,702853,1,1.72,"ESE","KEOSAUQUA",40.72,-91.92,4043200,9155200
201705,116892,702856,1,.69,"S","MT PLEASANT",40.96,-91.55,4057600,9133000
201705,116892,702857,1,1.04,"E","RIVERSIDE",41.48,-91.58,4128800,9134800
201705,116892,702858,1,.52,"E","ROME",40.98,-91.66,4058800,9139600
201705,116892,702860,1,1.03,"E","HILLS",41.55,-91.53,4133000,9131800
201705,116892,702862,1,1.56,"E","ROME",40.98,-91.64,4058800,9138400
201705,116892,702864,1,.52,"E","GRANDVIEW",41.28,-91.19,4116800,9111400
201705,116892,702872,1,2.07,"N","WALCOTT",41.61,-90.78,4136600,9046800
201705,116892,702874,1,0,"N","FRUITLAND",41.35,-91.13,4121000,917800
201705,116892,702875,1,1.69,"WNW","CLINTON",41.84,-90.23,4150400,9013800
201705,116892,702876,1,.52,"E","WAPELLO",41.18,-91.19,4110800,9111400
201705,116892,702878,1,.52,"E","WAPELLO",41.18,-91.19,4110800,9111400
201705,116892,702904,1,.87,"NE","FAIRFIELD",41.01,-91.97,41600,9158200
201705,116892,702908,1,.87,"SW","FARMINGTON",40.64,-91.74,4038400,9144400
201705,116892,702909,1,2.2,"WNW","YARMOUTH",41.03,-91.36,411800,9121600
201705,116892,702911,1,.52,"W","WELLMAN",41.47,-91.84,4128200,9150400
201705,116892,702915,1,2.08,"E","RUBIO",41.22,-91.91,4113200,9154600
201705,116892,702918,1,.87,"SW","BIRMINGHAM",40.87,-91.94,4052200,9156400
201705,116892,702922,1,3.7,"W","WEST CHESTER",41.34,-91.9,4120400,9154000
201705,116892,702925,1,0,"N","MARENGO",41.8,-92.07,4148000,924200
201705,116892,702926,1,0,"N","MARENGO",41.8,-92.07,4148000,924200
201705,116892,702927,1,1.24,"NE","BLAIRSTOWN",41.91,-92.08,4154600,924800
201705,116892,702930,1,.86,"SW","VAN HORNE",42.01,-92.09,42600,925400
201705,116892,702931,1,.69,"S","SHELLSBURG",42.09,-91.87,425400,9152200
201705,116892,702933,1,0,"N","FAIRFAX",41.92,-91.78,4155200,9146800
201705,116892,702935,1,1.38,"S","LADORA AIR STRIP",41.73,-92.2,4143800,9212000
201705,116892,702936,1,3.49,"S","CEDAR RAPIDS",41.95,-91.66,4157000,9139600
201705,116892,702939,1,1.38,"S","MARION MC BRIDE ARPT",42.05,-91.63,423000,9137800
201705,116892,702941,1,1.69,"WNW","MARION ARPT",42.04,-91.56,422400,9133600
201705,116892,702965,1,1.02,"W","JESUP",42.48,-92.07,4228800,924200
201705,116892,702966,1,.52,"E","WASHINGTON",41.3,-91.69,4118000,9141400
201705,116892,702968,1,0,"N","RYAN",42.35,-91.48,4221000,9128800
201705,116892,702970,1,.69,"S","ANAMOSA",42.11,-91.28,426600,9116800
201705,116892,702972,1,.69,"S","ANAMOSA",42.11,-91.28,426600,9116800
201705,116892,702975,1,.69,"N","ONEIDA",42.54,-91.35,4232400,9121000
201705,116892,702984,1,1.02,"W","RYAN",42.35,-91.5,4221000,9130000
201705,116892,702985,1,1.38,"S","EDGEWOOD",42.63,-91.4,4237800,9124000
201705,116892,702986,1,0,"N","DYERSVILLE",42.48,-91.12,4228800,917200
201705,116892,702987,1,1.02,"W","HOLY CROSS",42.6,-91,4236000,9100
201705,116892,702988,1,.86,"SW","ASBURY",42.51,-90.76,4230600,9045600
201705,114653,698996,1,2.75,"SSE","SENECA",36.8156,-94.5751,3648936,9434506
201705,114653,698997,1,1.38,"N","NEOSHO",36.89,-94.37,3653400,9422200
201705,114653,698998,1,1.79,"ESE","MARSHFIELD BCKNR ARP",37.37,-92.92,3722200,9255200
201705,114656,687699,1,4.02,"SSW","GALVESTON",29.2489,-94.852,2914934,9451120
201705,114656,687700,1,4.02,"SSW","GALVESTON",29.2489,-94.852,2914934,9451120
201705,114659,688689,1,7.44,"SSW","LUSTRE",48.28,-105.96,4816800,10557600
201705,114665,688125,1,0,"N","LORETTO",34.07,-86.92,344200,8655200
201705,114665,688126,1,1.33,"WSW","COUNTY LINE",34.29,-86.72,3417400,8643200
201705,114665,688127,1,2.36,"SSE","SARDIS SPGS",34.8,-86.86,3448000,8651600
201705,114665,688128,1,1.84,"WSW","CAPSHAW",34.76,-86.83,3445600,8649800
201705,114665,688129,1,.69,"S","COPELAND CO",34.84,-86.83,3450400,8649800
201705,114665,688130,1,2.93,"ENE","(HSV)HUNTSVILLE JONE",34.64,-86.72,3438400,8643200
201705,114665,688131,1,1.79,"SW","HUNTSVILLE MILLS ARP",34.73,-86.57,3443800,8634200
201705,114665,688132,1,1.84,"ENE","MADISON",34.71,-86.74,3442600,8644400
201705,114665,688133,1,.57,"W","HUNTSVILLE PARK",34.7,-86.63,3442000,8637800
201705,114665,688134,1,1.84,"ENE","HUNTSVILLE PARK",34.71,-86.59,3442600,8635400
201705,114665,688135,1,.89,"NE","HUNTSVILLE PARK",34.71,-86.61,3442600,8636600
201705,114665,688136,1,.89,"SE","HUNTSVILLE",34.72,-86.61,3443200,8636600
201705,114665,688137,1,2.19,"SW","HUNTSVILLE MILLS ARP",34.73,-86.58,3443800,8634800
201705,114665,688138,1,1.7,"E","HUNTSVILLE",34.73,-86.59,3443800,8635400
201705,114665,688139,1,.57,"E","HUNTSVILLE PARK",34.7,-86.61,3442000,8636600
201705,114665,688140,1,1.84,"ENE","HUNTSVILLE PARK",34.71,-86.59,3442600,8635400
201705,114665,688141,1,2.07,"S","HUNTSVILLE MILLS ARP",34.72,-86.55,3443200,8633000
201705,114665,688142,1,.89,"NE","OWENS XRDS",34.59,-86.46,3435400,8627600
201705,114665,688143,1,1.33,"WNW","OWENS XRDS",34.59,-86.49,3435400,8629400
201705,114665,688144,1,2.15,"NNE","OWENS XRDS",34.61,-86.46,3436600,8627600
201705,114665,688145,1,1.33,"WNW","NUNN STORE",34.66,-86.5,3439600,8630000
201705,114665,688146,1,1.49,"SSW","HUNTSVILLE MILLS ARP",34.73,-86.56,3443800,8633600
201705,114665,688147,1,1.14,"W","HUNTSVILLE MILLS ARP",34.75,-86.57,3445000,8634200
201705,114665,688148,1,.89,"SE","NORMAL",34.77,-86.57,3446200,8634200
